"","NAME","Age.Group","SEX","EDU.Simplified","DEPT","CITY","HOOD","sentence","position","words","focused","tones","sentence_type","total_speakers","position_spec"
"756","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD2","N","medialunas","FOCUSED","L+H* L%","NFD",30,"N1"
"757","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD3","PN","No",NA,"L+H*+L L-","NFD",30,"PN1"
"758","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"759","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD3","PN","vivir","a","L+¡H*","NFD",30,"PN3"
"760","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD3","N","San","Juan","L+H*+L L%","NFD",30,"N1"
"761","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD4","PN","Es",NA,NA,"NFD",30,"PN1"
"762","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD4","PN","possible","que",NA,"NFD",30,"PN2"
"763","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD4","PN","No",NA,NA,"NFD",30,"PN3"
"764","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD4","PN","le","guste",NA,"NFD",30,"PN4"
"765","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD4","N","regalo",NA,NA,"NFD",30,"N1"
"766","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD5","N","con","Manuel","L+H*+L L%","NFD",30,"N1"
"767","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD6","PN","Esta",NA,"H+L*","NFD",30,"PN1"
"768","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD6","N","buenisimo","FOCUSED","L+H* L%","NFD",30,"N1"
"769","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD1","N","Mandarinas",NA,"L+H* L%","BFD",30,"N"
"770","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD2","PN","Maria",NA,"L+<H* H-","BFD",30,"PN1"
"771","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD2","PN","esta",NA,"H+L*","BFD",30,"PN2"
"772","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD2","PN","comiendo",NA,"L+H*","BFD",30,"PN3"
"773","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"774","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD4","PN","Yo",NA,"L+H*","BFD",30,"PN1"
"775","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD4","PN","vivi",NA,"L+H*","BFD",30,"PN2"
"776","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD4","PN","muchos",NA,"H*","BFD",30,"PN3"
"777","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD4","PN","anos","en","deaccented","BFD",30,"PN4"
"778","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"779","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD1","PN","Senora",NA,"L+<H* L-","NFD",30,"PN1"
"780","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"781","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD1","PN","quiero",NA,"¡H+L*","NFD",30,"PN3"
"782","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"783","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"784","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD1","N","naranjas","FOCUSED","L+H*+L L%","NFD",30,"N1"
"785","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD2","PN","Que",NA,"H+L*","NFD",30,"PN1"
"786","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD2","PN","rico",NA,"H*","NFD",30,"PN2"
"787","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD2","PN","olor","a","!H*","NFD",30,"PN3"
"788","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD2","N","medialunas","FOCUSED","L+H* L%","NFD",30,"N1"
"789","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD3","PN","No",NA,"H+L* L-","NFD",30,"PN1"
"790","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD3","PN","se","van","L+<H*","NFD",30,"PN2"
"791","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD3","PN","vivir","a","L+H*","NFD",30,"PN3"
"792","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD3","N","San","Juan","H+L* L%","NFD",30,"N1"
"793","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD4","PN","Es",NA,"deaccented","NFD",30,"PN1"
"794","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD4","PN","possible","que","L+<H*","NFD",30,"PN2"
"795","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD4","PN","No",NA,"deaccented","NFD",30,"PN3"
"796","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD4","PN","le","guste","L+<H*","NFD",30,"PN4"
"797","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD4","N","regalo",NA,"L+H* L%","NFD",30,"N1"
"798","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD5","N","con","Manuel","L+H* L%","NFD",30,"N1"
"799","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD6","PN","Esta",NA,"H*","NFD",30,"PN1"
"800","MVM44","36-59","Male","Tertiary","Montevideo","Montevideo","Centro","NFD6","N","buenisimo","FOCUSED","L+H* L%","NFD",30,"N1"
"801","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD1","N","Mandarinas",NA,"L+H* L%","BFD",30,"N"
"802","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD2","PN","Maria",NA,"L+<H*","BFD",30,"PN1"
"803","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD2","PN","esta",NA,"L+¡H*","BFD",30,"PN2"
"804","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD2","PN","comiendo",NA,"L*+¡H","BFD",30,"PN3"
"805","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"806","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD4","PN","Yo",NA,"L+H*","BFD",30,"PN1"
"807","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD4","PN","vivi",NA,"L+¡H*","BFD",30,"PN2"
"808","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD4","PN","muchos",NA,"L+¡H*","BFD",30,"PN3"
"809","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD4","PN","anos","en","deaccented","BFD",30,"PN4"
"810","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"811","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD1","PN","Senora",NA,"L+<H* L-","NFD",30,"PN1"
"812","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD1","PN","no",NA,"H*","NFD",30,"PN2"
"813","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD1","PN","quiero",NA,"L+¡H*","NFD",30,"PN3"
"814","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"815","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"816","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD1","N","naranjas","FOCUSED","L+H*+L L%","NFD",30,"N1"
"817","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD2","PN","Que",NA,"L+H*","NFD",30,"PN1"
"818","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD2","PN","rico",NA,"L+¡H*","NFD",30,"PN2"
"819","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"820","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD2","N","medialunas","FOCUSED","L* L%","NFD",30,"N1"
"821","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD3","PN","No",NA,"L+H*+L L-","NFD",30,"PN1"
"822","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"823","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD3","PN","vivir","a","L+<H*","NFD",30,"PN3"
"824","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD3","N","San","Juan","L* L%","NFD",30,"N1"
"825","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD4","PN","Es",NA,"deaccented","NFD",30,"PN1"
"826","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD4","PN","possible","que","L*+H H-","NFD",30,"PN2"
"827","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"828","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD4","PN","le","guste","L+¡H*","NFD",30,"PN4"
"829","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"830","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD5","N","con","Manuel","L+H* L%","NFD",30,"N1"
"831","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD6","PN","Esta",NA,"H+L*","NFD",30,"PN1"
"832","MVM49","36-59","Male","Primary/Middle","Montevideo","Montevideo","Villa dolores","NFD6","N","buenisimo","FOCUSED","!H* L%","NFD",30,"N1"
"833","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD1","N","Mandarinas",NA,"H+L* L%","BFD",30,"N"
"834","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD2","PN","Maria",NA,"L+H*","BFD",30,"PN1"
"835","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD2","PN","esta",NA,"L+H*","BFD",30,"PN2"
"836","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD2","PN","comiendo",NA,"L+<H*","BFD",30,"PN3"
"837","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"838","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD4","PN","Yo",NA,"H*","BFD",30,"PN1"
"839","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD4","PN","vivi",NA,"H*","BFD",30,"PN2"
"840","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD4","PN","muchos",NA,"H*","BFD",30,"PN3"
"841","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD4","PN","anos","en","L*+H","BFD",30,"PN4"
"842","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"843","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"844","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"845","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD1","PN","quiero",NA,"¡H+L*","NFD",30,"PN3"
"846","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"847","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"848","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD1","N","naranjas","FOCUSED","L+H*+L L%","NFD",30,"N1"
"849","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD2","PN","Que",NA,"L+H*","NFD",30,"PN1"
"850","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD2","PN","rico",NA,"L+¡H*","NFD",30,"PN2"
"851","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"852","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD2","N","medialunas","FOCUSED","L+¡H* L%","NFD",30,"N1"
"853","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD3","PN","No",NA,"L+H* L-","NFD",30,"PN1"
"854","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"855","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD3","PN","vivir","a","L+H*","NFD",30,"PN3"
"856","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD3","N","San","Juan","L* L%","NFD",30,"N1"
"857","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD4","PN","Es",NA,"H*","NFD",30,"PN1"
"858","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD4","PN","possible","que","L+<¡H*","NFD",30,"PN2"
"859","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"860","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD4","PN","le","guste","L+H*","NFD",30,"PN4"
"861","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"862","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD5","N","con","Manuel","L+H* L%","NFD",30,"N1"
"863","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD6","PN","Esta",NA,"L+<H*","NFD",30,"PN1"
"864","MVM50","36-59","Male","Tertiary","Montevideo","Montevideo","Parque Rodo","NFD6","N","buenisimo","FOCUSED","L+¡H* L%","NFD",30,"N1"
"865","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD1","N","Mandarinas",NA,"L* L%","BFD",30,"N"
"866","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD2","PN","Maria",NA,"L+<H*","BFD",30,"PN1"
"867","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD2","PN","esta",NA,"H*","BFD",30,"PN2"
"868","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD2","PN","comiendo",NA,"L+<H*","BFD",30,"PN3"
"869","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"870","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD4","PN","Yo",NA,"L+H*","BFD",30,"PN1"
"871","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD4","PN","vivi",NA,"deaccented","BFD",30,"PN2"
"872","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD4","PN","muchos",NA,"L+H*","BFD",30,"PN3"
"873","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD4","PN","anos","en","H*","BFD",30,"PN4"
"874","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"875","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"876","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"877","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD1","PN","quiero",NA,"H+L*","NFD",30,"PN3"
"878","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"879","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD1","PN","quiero",NA,"L*+H","NFD",30,"PN5"
"880","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD1","N","naranjas","FOCUSED","H+L* L%","NFD",30,"N1"
"881","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD2","PN","Que",NA,"L+H*","NFD",30,"PN1"
"882","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD2","PN","rico",NA,"L+H*","NFD",30,"PN2"
"883","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"884","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD2","N","medialunas","FOCUSED","L+¡H* L%","NFD",30,"N1"
"885","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD3","PN","No",NA,"L+H*+L L-","NFD",30,"PN1"
"886","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD3","PN","se","van","L+<H*","NFD",30,"PN2"
"887","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD3","PN","vivir","a","deaccented","NFD",30,"PN3"
"888","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD3","N","San","Juan","L+H* L%","NFD",30,"N1"
"889","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD4","PN","Es",NA,"L+H*","NFD",30,"PN1"
"890","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD4","PN","possible","que","L*+H","NFD",30,"PN2"
"891","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"892","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD4","PN","le","guste","H+L*","NFD",30,"PN4"
"893","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"894","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD5","N","con","Manuel","L+H* L%","NFD",30,"N1"
"895","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD6","PN","Esta",NA,"L+H*","NFD",30,"PN1"
"896","MVM68","60+","Male","Secondary","Montevideo","Montevideo","Cordon","NFD6","N","buenisimo","FOCUSED","L+H* L%","NFD",30,"N1"
"897","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD1","N","Mandarinas",NA,"L* L%","BFD",30,"N"
"898","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD2","PN","Maria",NA,"L+H*","BFD",30,"PN1"
"899","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD2","PN","esta",NA,"deaccented","BFD",30,"PN2"
"900","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD2","PN","comiendo",NA,"L+H*","BFD",30,"PN3"
"901","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"902","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD4","PN","Yo",NA,"L+<H*","BFD",30,"PN1"
"903","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD4","PN","vivi",NA,"L+H*","BFD",30,"PN2"
"904","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD4","PN","muchos",NA,"H*","BFD",30,"PN3"
"905","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD4","PN","anos","en","deaccented","BFD",30,"PN4"
"906","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"907","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"908","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"909","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD1","PN","quiero",NA,"L+H*","NFD",30,"PN3"
"910","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"911","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"912","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD1","N","naranjas","FOCUSED","L* L%","NFD",30,"N1"
"913","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD2","PN","Que",NA,"H+L*","NFD",30,"PN1"
"914","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD2","PN","rico",NA,"L+H*","NFD",30,"PN2"
"915","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"916","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD2","N","medialunas","FOCUSED","L+¡H* L%","NFD",30,"N1"
"917","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD3","PN","No",NA,"H+L* L-","NFD",30,"PN1"
"918","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"919","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD3","PN","vivir","a","L+H*","NFD",30,"PN3"
"920","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD3","N","San","Juan","L* L%","NFD",30,"N1"
"921","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD4","PN","Es",NA,"H*","NFD",30,"PN1"
"922","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD4","PN","possible","que","L+<¡H*","NFD",30,"PN2"
"923","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"924","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD4","PN","le","guste","L+H*","NFD",30,"PN4"
"925","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD4","N","regalo",NA,"L+H* L%","NFD",30,"N1"
"926","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD5","N","con","Manuel","L+H* !H%","NFD",30,"N1"
"927","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD6","PN","Esta",NA,"H*","NFD",30,"PN1"
"928","MVM69","60+","Male","Secondary","Montevideo","Montevideo","Punta Carretas","NFD6","N","buenisimo","FOCUSED","L+¡H* L%","NFD",30,"N1"
"929","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD1","N","Mandarinas",NA,"L+H*+L L%","BFD",30,"N"
"930","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD2","PN","Maria",NA,"L+<H*","BFD",30,"PN1"
"931","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD2","PN","esta",NA,"H+L*","BFD",30,"PN2"
"932","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD2","PN","comiendo",NA,"deaccented","BFD",30,"PN3"
"933","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD2","N","mandarinas",NA,"L+¡H* L%","BFD",30,"N"
"934","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD4","PN","Yo",NA,"L+H*","BFD",30,"PN1"
"935","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD4","PN","vivi",NA,"L+¡H*","BFD",30,"PN2"
"936","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD4","PN","muchos",NA,"L+¡H*","BFD",30,"PN3"
"937","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD4","PN","anos","en","H+L*","BFD",30,"PN4"
"938","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","BFD4","N","San","Juan","L+H* L%","BFD",30,"N"
"939","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"940","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"941","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD1","PN","quiero",NA,"L+<¡H*","NFD",30,"PN3"
"942","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD1","PN","limones",NA,"L+H*+L L-","NFD",30,"PN4"
"943","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"944","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD1","N","naranjas","FOCUSED","L+H*+L L%","NFD",30,"N1"
"945","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD2","PN","Que",NA,"H*","NFD",30,"PN1"
"946","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD2","PN","rico",NA,"L+¡H*","NFD",30,"PN2"
"947","MVM78","60+","Male","Tertiary","Montevideo","Montevideo","Punta Gorda/Carrasco","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
